name	type	country	admin_level
oktyabrsky district		rus|russian federation|ru|643	2
okhansky district		rus|russian federation|ru|643	2
odoyevsky district		rus|russian federation|ru|643	2
odintsovskiy gorodskoy okrug		rus|russian federation|ru|643	2
oboyanskiy rayon		rus|russian federation|ru|643	2
oblivsky district		rus|russian federation|ru|643	2
nyuksensky district		rus|russian federation|ru|643	2
nytvensky district		rus|russian federation|ru|643	2
nyazepetrovskiy rayon		rus|russian federation|ru|643	2
nyandomskiy rayon		rus|russian federation|ru|643	2
nurimanovskiy rayon		rus|russian federation|ru|643	2
nozhay-yurtovskiy rayon		rus|russian federation|ru|643	2
novozybkovskiy rayon		rus|russian federation|ru|643	2
novouzensky district		rus|russian federation|ru|643	2
novousmanskiy rayon		rus|russian federation|ru|643	2
novotoryal'skiy rayon		rus|russian federation|ru|643	2
novospassky district		rus|russian federation|ru|643	2
novosokol'nicheskiy rayon		rus|russian federation|ru|643	2
novosergiyevsky district		rus|russian federation|ru|643	2
novoselitsky district		rus|russian federation|ru|643	2
novorzhevskiy rayon		rus|russian federation|ru|643	2
novopokrovskiy rayon		rus|russian federation|ru|643	2
novooskol'skiy rayon		rus|russian federation|ru|643	2
novoorskiy rayon		rus|russian federation|ru|643	2
novonikolayevskiy rayon		rus|russian federation|ru|643	2
novomoskovsky district		rus|russian federation|ru|643	2
novomalyklinsky district		rus|russian federation|ru|643	2
novolakskiy rayon		rus|russian federation|ru|643	2
novokubanskiy rayon		rus|russian federation|ru|643	2
novokhoperskiy rayon		rus|russian federation|ru|643	2
novoduginsky district		rus|russian federation|ru|643	2
novoburassky district		rus|russian federation|ru|643	2
novoanninskiy rayon		rus|russian federation|ru|643	2
novgorodskiy rayon		rus|russian federation|ru|643	2
nolinskiy rayon		rus|russian federation|ru|643	2
bogorodskiy gorodskoy okrug		rus|russian federation|ru|643	2
nogayskiy rayon		rus|russian federation|ru|643	2
nizhneserginsky district		rus|russian federation|ru|643	2
nizhnelomovsky district		rus|russian federation|ru|643	2
nizhnekamskiy rayon		rus|russian federation|ru|643	2
nizhnedevitskiy rayon		rus|russian federation|ru|643	2
nikolayevsky district		rus|russian federation|ru|643	2
nikolayevskiy rayon		rus|russian federation|ru|643	2
nikiforovsky district		rus|russian federation|ru|643	2
neyskiy rayon		rus|russian federation|ru|643	2
nevskiy rayon		rus|russian federation|ru|643	2
neverkinskiy rayon		rus|russian federation|ru|643	2
nesterovskiy godorskoy okrug		rus|russian federation|ru|643	2
nerekhtskiy rayon		rus|russian federation|ru|643	2
nemskiy rayon		rus|russian federation|ru|643	2
nemanskiy gorodskoy okrug		rus|russian federation|ru|643	2
nelidovsky district		rus|russian federation|ru|643	2
nekrasovskiy rayon		rus|russian federation|ru|643	2
nekouzskiy rayon		rus|russian federation|ru|643	2
neklinovsky district		rus|russian federation|ru|643	2
nekhayevskiy rayon		rus|russian federation|ru|643	2
neftekumsky district		rus|russian federation|ru|643	2
neftegorskiy rayon		rus|russian federation|ru|643	2
nazranovskiy rayon		rus|russian federation|ru|643	2
navlinskiy rayon		rus|russian federation|ru|643	2
navashinsky district		rus|russian federation|ru|643	2
naurskiy rayon		rus|russian federation|ru|643	2
narovchatsky district		rus|russian federation|ru|643	2
naro-fominskiy gorodskoy okrug		rus|russian federation|ru|643	2
narimanovskiy rayon		rus|russian federation|ru|643	2
nagorskiy rayon		rus|russian federation|ru|643	2
nagaybakskiy rayon		rus|russian federation|ru|643	2
nadterechnyy rayon		rus|russian federation|ru|643	2
mytishchi urban okrug		rus|russian federation|ru|643	2
myshkinskiy rayon		rus|russian federation|ru|643	2
myasnikovsky district		rus|russian federation|ru|643	2
muyezerskiy rayon		rus|russian federation|ru|643	2
muslyumovskiy rayon		rus|russian federation|ru|643	2
muromskiy rayon		rus|russian federation|ru|643	2
murashinskiy rayon		rus|russian federation|ru|643	2
mtsensky district		rus|russian federation|ru|643	2
mozhginsky district		rus|russian federation|ru|643	2
mozhayskiy gorodskoy okrug		rus|russian federation|ru|643	2
mozdokskiy rayon		rus|russian federation|ru|643	2
mostovskiy rayon		rus|russian federation|ru|643	2
moskovskiy rayon		rus|russian federation|ru|643	2
moshenskoy rayon		rus|russian federation|ru|643	2
mosal'skiy rayon		rus|russian federation|ru|643	2
morshansky district		rus|russian federation|ru|643	2
morozovsky district		rus|russian federation|ru|643	2
morkinskiy rayon		rus|russian federation|ru|643	2
morgaushskiy rayon		rus|russian federation|ru|643	2
mordovsky district		rus|russian federation|ru|643	2
monastyrshchinsky district		rus|russian federation|ru|643	2
molokovsky district		rus|russian federation|ru|643	2
mokshansky district		rus|russian federation|ru|643	2
miyakinskiy rayon		rus|russian federation|ru|643	2
mishkinskiy rayon		rus|russian federation|ru|643	2
mineralovodsky district		rus|russian federation|ru|643	2
milyutinskiy rayon		rus|russian federation|ru|643	2
miloslavsky district		rus|russian federation|ru|643	2
millerovsky district		rus|russian federation|ru|643	2
mikhaylovsky district		rus|russian federation|ru|643	2
mikhaylovka urban okrug		rus|russian federation|ru|643	2
michurinsky district		rus|russian federation|ru|643	2
mglinskiy rayon		rus|russian federation|ru|643	2
mezhevskoy rayon		rus|russian federation|ru|643	2
mezhdurechenskiy rayon		rus|russian federation|ru|643	2
mezenskiy rayon		rus|russian federation|ru|643	2
meshchovskiy rayon		rus|russian federation|ru|643	2
menzelinskiy rayon		rus|russian federation|ru|643	2
meleuzovskiy rayon		rus|russian federation|ru|643	2
melenkovskiy rayon		rus|russian federation|ru|643	2
medynskiy rayon		rus|russian federation|ru|643	2
medvezh'yegorskiy rayon		rus|russian federation|ru|643	2
medvenskiy rayon		rus|russian federation|ru|643	2
medvedevskiy rayon		rus|russian federation|ru|643	2
mechetlinskiy rayon		rus|russian federation|ru|643	2
mayskiy rayon		rus|russian federation|ru|643	2
maynskiy rayon		rus|russian federation|ru|643	2
maykopskiy rayon		rus|russian federation|ru|643	2
matveyevsky district		rus|russian federation|ru|643	2
matveyevo-kurgansky district		rus|russian federation|ru|643	2
martynovskiy rayon		rus|russian federation|ru|643	2
marksovskiy rayon		rus|russian federation|ru|643	2
mari-turekskiy rayon		rus|russian federation|ru|643	2
mariinsko-posadskiy rayon		rus|russian federation|ru|643	2
marevskiy rayon		rus|russian federation|ru|643	2
gorodskoy okrug manturovo		rus|russian federation|ru|643	2
manturovskiy rayon		rus|russian federation|ru|643	2
mamadyshskiy rayon		rus|russian federation|ru|643	2
maloyaroslavetskiy rayon		rus|russian federation|ru|643	2
malovisherskiy rayon		rus|russian federation|ru|643	2
maloserdobinsky district		rus|russian federation|ru|643	2
malokarachayevskiy rayon		rus|russian federation|ru|643	2
maloderbetovskiy rayon		rus|russian federation|ru|643	2
malmyzhskiy rayon		rus|russian federation|ru|643	2
malgobekskiy rayon		rus|russian federation|ru|643	2
maksatikhinskiy rayon		rus|russian federation|ru|643	2
makar'yevskiy rayon		rus|russian federation|ru|643	2
magaramkentskiy rayon		rus|russian federation|ru|643	2
lyudinovskiy rayon		rus|russian federation|ru|643	2
lyubytinskiy rayon		rus|russian federation|ru|643	2
yugo-vostochnyy administrativnyy okrug		rus|russian federation|ru|643	2
lyubimskiy rayon		rus|russian federation|ru|643	2
gorodskoy okrug lyubertsy		rus|russian federation|ru|643	2
lysogorsky district		rus|russian federation|ru|643	2
lyskovskiy rayon		rus|russian federation|ru|643	2
lyambirskiy rayon		rus|russian federation|ru|643	2
luzskiy rayon		rus|russian federation|ru|643	2
luzhskiy rayon		rus|russian federation|ru|643	2
luninsky district		rus|russian federation|ru|643	2
lukoyanovskiy rayon		rus|russian federation|ru|643	2
lukhskiy rayon		rus|russian federation|ru|643	2
gorodskoy okrug lukhovitsy		rus|russian federation|ru|643	2
lovozerskiy rayon		rus|russian federation|ru|643	2
loukhskiy rayon		rus|russian federation|ru|643	2
gorodskoy okrug lotoshino		rus|russian federation|ru|643	2
lopatinsky district		rus|russian federation|ru|643	2
lomonosovskiy rayon		rus|russian federation|ru|643	2
loknyansky district		rus|russian federation|ru|643	2
lodeynopol'skiy rayon		rus|russian federation|ru|643	2
livensky district		rus|russian federation|ru|643	2
liskinskiy rayon		rus|russian federation|ru|643	2
lipetskiy rayon		rus|russian federation|ru|643	2
limanskiy rayon		rus|russian federation|ru|643	2
likhoslavl'skiy rayon		rus|russian federation|ru|643	2
l'govskiy rayon		rus|russian federation|ru|643	2
lev-tolstovskiy rayon		rus|russian federation|ru|643	2
levokumsky district		rus|russian federation|ru|643	2
levashinskiy rayon		rus|russian federation|ru|643	2
lesnoy rayon		rus|russian federation|ru|643	2
leshukonskiy rayon		rus|russian federation|ru|643	2
lenskiy rayon		rus|russian federation|ru|643	2
leninskiy rayon		rus|russian federation|ru|643	2
karabudakhkentskiy rayon		rus|russian federation|ru|643	2
leninskiy gorodskoy okrug		rus|russian federation|ru|643	2
leninskiy rayon		rus|russian federation|ru|643	2
leninogorskiy rayon		rus|russian federation|ru|643	2
leningradskiy rayon		rus|russian federation|ru|643	2
lebyazhskiy rayon		rus|russian federation|ru|643	2
lebedyanskiy rayon		rus|russian federation|ru|643	2
lakskiy rayon		rus|russian federation|ru|643	2
lakhdenpokhskiy rayon		rus|russian federation|ru|643	2
laishevskiy rayon		rus|russian federation|ru|643	2
labinskiy rayon		rus|russian federation|ru|643	2
kvarkenskiy rayon		rus|russian federation|ru|643	2
kuzovatovsky district		rus|russian federation|ru|643	2
kuznetskiy rayon		rus|russian federation|ru|643	2
kuzhenerskiy rayon		rus|russian federation|ru|643	2
spasskiy rayon		rus|russian federation|ru|643	2
kuybyshevskiy rayon		rus|russian federation|ru|643	2
kuybyshevsky district		rus|russian federation|ru|643	2
kuvshinovskiy rayon		rus|russian federation|ru|643	2
kuvandyksky district		rus|russian federation|ru|643	2
kusinskiy rayon		rus|russian federation|ru|643	2
kushnarenkovskiy rayon		rus|russian federation|ru|643	2
kushchevskiy rayon		rus|russian federation|ru|643	2
kurskiy rayon		rus|russian federation|ru|643	2
kurskiy rayon		rus|russian federation|ru|643	2
kurmanayevsky district		rus|russian federation|ru|643	2
kurkinsky district		rus|russian federation|ru|643	2
kurganinskiy rayon		rus|russian federation|ru|643	2
kurchatovskiy rayon		rus|russian federation|ru|643	2
kurakhskiy rayon		rus|russian federation|ru|643	2
kun'inskiy rayon		rus|russian federation|ru|643	2
kumertau urban okrug		rus|russian federation|ru|643	2
kumenskiy rayon		rus|russian federation|ru|643	2
kulinskiy rayon		rus|russian federation|ru|643	2
kukmorskiy rayon		rus|russian federation|ru|643	2
kugarchinskiy rayon		rus|russian federation|ru|643	2
kudymkarskiy rayon		rus|russian federation|ru|643	2
kstovskiy rayon		rus|russian federation|ru|643	2
krymskiy rayon		rus|russian federation|ru|643	2
krylovskiy rayon		rus|russian federation|ru|643	2
krestetskiy rayon		rus|russian federation|ru|643	2
kransoznamenskiy gorodskoy okrug		rus|russian federation|ru|643	2
krasnoyarskiy rayon		rus|russian federation|ru|643	2
krasnoyarskiy rayon		rus|russian federation|ru|643	2
krasnovisherskiy rayon		rus|russian federation|ru|643	2
krasnoufimskiy rayon		rus|russian federation|ru|643	2
krasnoslobodskiy rayon		rus|russian federation|ru|643	2
krasnosel'skiy rayon		rus|russian federation|ru|643	2
krasnosel'skiy rayon		rus|russian federation|ru|643	2
krasnopartizansky district		rus|russian federation|ru|643	2
krasnooktyabr'skiy rayon		rus|russian federation|ru|643	2
krasnokutskiy rayon		rus|russian federation|ru|643	2
krasnokholmskiy rayon		rus|russian federation|ru|643	2
krasnokamskiy rayon		rus|russian federation|ru|643	2
krasnogvardeyskiy rayon		rus|russian federation|ru|643	2
krasnogvardeysky district		rus|russian federation|ru|643	2
krasnogvardeyskiy rayon		rus|russian federation|ru|643	2
krasnogvardeyskiy rayon		rus|russian federation|ru|643	2
krasnogorsky district		rus|russian federation|ru|643	2
gorodskoy okrug krasnogorsk		rus|russian federation|ru|643	2
krasnogorskiy rayon		rus|russian federation|ru|643	2
krasnogorodsky district		rus|russian federation|ru|643	2
krasnoborskiy rayon		rus|russian federation|ru|643	2
krasnobakovskiy rayon		rus|russian federation|ru|643	2
krasnoarmeyskiy rayon		rus|russian federation|ru|643	2
krasnoarmeysky district		rus|russian federation|ru|643	2
krasnoarmeyskiy rayon		rus|russian federation|ru|643	2
krasnoarmeyskiy rayon		rus|russian federation|ru|643	2
krasninsky district		rus|russian federation|ru|643	2
krasninskiy rayon		rus|russian federation|ru|643	2
kozlovskiy rayon		rus|russian federation|ru|643	2
kozel'skiy rayon		rus|russian federation|ru|643	2
koygorodskiy rayon		rus|russian federation|ru|643	2
kovylkinskiy rayon		rus|russian federation|ru|643	2
kovrovskiy rayon		rus|russian federation|ru|643	2
koverninskiy rayon		rus|russian federation|ru|643	2
kovdorskiy rayon		rus|russian federation|ru|643	2
kotovskiy rayon		rus|russian federation|ru|643	2
kotlasskiy rayon		rus|russian federation|ru|643	2
kotel'nikovskiy rayon		rus|russian federation|ru|643	2
kotel'nichskiy rayon		rus|russian federation|ru|643	2
kostromskoy rayon		rus|russian federation|ru|643	2
kosinskiy rayon		rus|russian federation|ru|643	2
koshkinskiy rayon		rus|russian federation|ru|643	2
koshekhabl'skiy rayon		rus|russian federation|ru|643	2
kortkerosskiy rayon		rus|russian federation|ru|643	2
korochanskiy rayon		rus|russian federation|ru|643	2
korenovskiy rayon		rus|russian federation|ru|643	2
korenevskiy rayon		rus|russian federation|ru|643	2
korablinsky district		rus|russian federation|ru|643	2
konyshevskiy rayon		rus|russian federation|ru|643	2
konstantinovsky district		rus|russian federation|ru|643	2
konoshskiy rayon		rus|russian federation|ru|643	2
kondopozhskiy rayon		rus|russian federation|ru|643	2
konakovskiy rayon		rus|russian federation|ru|643	2
komsomol'skiy rayon		rus|russian federation|ru|643	2
komsomol'skiy rayon		rus|russian federation|ru|643	2
komarichskiy rayon		rus|russian federation|ru|643	2
kol'skiy rayon		rus|russian federation|ru|643	2
gorodskoy okrug kolomna		rus|russian federation|ru|643	2
kologrivskiy rayon		rus|russian federation|ru|643	2
kol'chuginskiy rayon		rus|russian federation|ru|643	2
kochubeyevsky district		rus|russian federation|ru|643	2
kochkurovskiy rayon		rus|russian federation|ru|643	2
kochevskiy rayon		rus|russian federation|ru|643	2
knyazhpogostskiy rayon		rus|russian federation|ru|643	2
knyagininskiy rayon		rus|russian federation|ru|643	2
klintsovskiy rayon		rus|russian federation|ru|643	2
gorodskoy okrug klin		rus|russian federation|ru|643	2
klimovskiy rayon		rus|russian federation|ru|643	2
kletskiy rayon		rus|russian federation|ru|643	2
kletnyanskiy rayon		rus|russian federation|ru|643	2
klepikovskiy rayon		rus|russian federation|ru|643	2
kizlyarskiy rayon		rus|russian federation|ru|643	2
kizilyurtovskiy rayon		rus|russian federation|ru|643	2
kizil'skiy rayon		rus|russian federation|ru|643	2
kiyasovskiy rayon		rus|russian federation|ru|643	2
kirzhachskiy rayon		rus|russian federation|ru|643	2
kirsanovskiy rayon		rus|russian federation|ru|643	2
kirovskiy rayon		rus|russian federation|ru|643	2
kirovskiy rayon		rus|russian federation|ru|643	2
kirovskiy rayon		rus|russian federation|ru|643	2
kirovskiy rayon		rus|russian federation|ru|643	2
kirovsky district		rus|russian federation|ru|643	2
kirovo-chepetskiy rayon		rus|russian federation|ru|643	2
kirishskiy rayon		rus|russian federation|ru|643	2
kirillovskiy rayon		rus|russian federation|ru|643	2
kireyevskiy rayon		rus|russian federation|ru|643	2
kingiseppskiy rayon		rus|russian federation|ru|643	2
kineshemskiy rayon		rus|russian federation|ru|643	2
kinel'skiy rayon		rus|russian federation|ru|643	2
kimrskiy rayon		rus|russian federation|ru|643	2
kimovsky district		rus|russian federation|ru|643	2
kil'mezskiy rayon		rus|russian federation|ru|643	2
kilemarskiy rayon		rus|russian federation|ru|643	2
kikvidzenskiy rayon		rus|russian federation|ru|643	2
kiknurskiy rayon		rus|russian federation|ru|643	2
kiginskiy rayon		rus|russian federation|ru|643	2
kichmengsko-gorodetskiy rayon		rus|russian federation|ru|643	2
khvoyninskiy rayon		rus|russian federation|ru|643	2
khvastovichskiy rayon		rus|russian federation|ru|643	2
khvalynskiy rayon		rus|russian federation|ru|643	2
khunzakhskiy rayon		rus|russian federation|ru|643	2
